session_id,label,f1,f2,f3,f4,f5,roll,pitch,yaw,gx,gy,gz
noun1,Students,2.034,80.576,92.657,9.976,0.257,0.152,-0.033,1.0,-1.327,-1.06,1.677
noun1,Students,1.446,48.794,54.619,7.09,0.183,0.18,-0.018,1.0,-1.633,-0.513,2.586
noun1,Students,1.519,36.591,41.958,30.169,0.193,0.197,-0.013,1.0,-2.783,-0.033,3.719
noun1,Students,31.683,26.586,29.99,76.886,0.14,0.196,-0.019,1.0,-3.739,1.097,3.382
noun1,Students,106.401,125.628,21.792,159.453,0.102,0.161,-0.02,1.0,-1.367,3.534,2.514
noun1,Students,133.668,191.629,15.838,203.591,0.074,0.124,-0.006,1.0,0.09,3.076,1.331
noun1,Students,143.818,219.02,11.512,236.535,1.483,0.095,0.012,1.0,0.527,0.647,-0.08
noun1,Students,139.828,256.208,8.369,283.717,1.101,0.069,0.03,1.0,-0.101,-0.239,-0.524
noun1,Students,134.247,184.951,6.085,279.598,0.806,0.048,0.045,1.0,-0.335,-1.028,-0.716
noun1,Students,93.889,128.395,4.425,208.219,0.573,0.03,0.055,1.0,-0.132,-3.703,-1.459
noun1,Students,61.935,81.377,2.164,141.991,0.365,0.016,0.051,1.0,-0.753,-4.67,-1.819
noun1,Students,44.768,212.608,94.075,100.076,0.232,-0.001,0.031,1.0,-0.201,-3.177,-2.132
noun1,Students,30.567,379.221,295.918,67.184,0.169,-0.024,-0.01,1.0,1.335,-0.317,-3.38
noun1,Students,21.017,476.483,428.865,46.034,0.123,-0.019,-0.054,1.0,0.861,3.076,-5.519
noun1,Students,15.273,436.762,359.761,33.13,0.089,-0.006,-0.057,1.0,4.872,6.281,-6.77
noun1,Students,11.1,382.102,275.078,24.077,0.065,0.034,-0.039,1.0,4.239,2.385,-3.851
noun1,Students,8.069,267.395,204.872,17.501,0.047,0.081,-0.019,1.0,0.895,0.488,-0.509
noun1,Students,4.203,170.349,127.5,9.191,0.024,0.126,0.002,1.0,-0.347,-0.208,0.049
noun1,Students,2.988,107.85,78.7,6.532,0.017,0.168,0.028,1.0,-0.336,0.029,0.322
noun1,Students,2.125,70.153,53.004,4.644,0.012,0.204,0.051,1.0,-0.098,0.054,0.383
noun1,Students,1.511,46.411,36.391,3.303,0.009,0.232,0.068,1.0,0.169,0.32,-0.109
noun1,Students,1.076,32.942,25.118,2.351,0.006,0.255,0.082,1.0,0.239,0.173,-0.312
noun1,Students,0.766,23.391,17.834,1.673,0.004,0.273,0.089,1.0,-0.691,-0.029,0.984
noun1,Students,0.869,22.836,92.781,1.883,0.005,0.285,0.089,1.0,-3.346,-0.836,3.089
noun1,Students,0.632,16.603,82.096,1.37,0.004,0.286,0.08,1.0,-3.827,-0.989,4.735
noun1,Students,0.46,12.073,60.179,2.426,0.003,0.272,0.05,1.0,-3.33,1.251,3.71
noun1,Students,37.771,73.651,43.136,86.949,0.002,0.223,0.033,1.0,-0.868,2.917,1.982
noun1,Students,108.365,107.459,29.627,133.173,0.001,0.178,0.032,1.0,1.319,2.279,0.247
noun1,Students,134.508,85.787,18.683,181.953,0.001,0.139,0.037,1.0,0.841,1.036,-0.13
noun1,Students,130.347,70.956,13.12,204.255,0.001,0.108,0.047,1.0,0.142,0.439,0.103
noun1,Students,107.678,49.897,9.535,231.771,0.001,0.081,0.057,1.0,0.272,-1.281,-0.731
noun1,Students,75.006,30.172,5.125,167.745,0.0,0.063,0.063,1.0,0.784,-4.682,-1.621
noun1,Students,50.498,21.901,9.039,115.503,0.0,0.056,0.058,1.0,-0.531,-5.424,-0.11
noun1,Students,34.053,158.104,88.94,78.839,0.0,0.046,0.034,1.0,-1.055,-4.098,-0.522
noun1,Students,23.373,288.108,160.59,53.073,0.0,0.03,-0.007,1.0,-0.218,-0.834,-2.411
noun1,Students,16.517,290.46,215.13,35.7,0.0,0.002,-0.061,1.0,1.474,2.492,-5.718
noun1,Students,12.002,289.515,209.786,25.94,0.0,0.007,-0.079,1.0,3.836,5.435,-7.487
noun1,Students,8.723,269.46,150.977,18.851,0.0,0.047,-0.07,1.0,2.841,2.559,-7.103
noun1,Students,6.341,253.698,104.27,13.702,0.0,0.098,-0.05,1.0,2.013,0.772,-2.482
noun1,Students,4.61,242.114,83.475,9.96,0.0,0.15,-0.023,1.0,0.136,0.468,-1.282
noun1,Students,3.352,228.427,64.196,7.242,0.0,0.199,0.007,1.0,-0.175,-0.129,0.187
noun1,Students,1.666,157.164,39.178,3.652,0.0,0.242,0.037,1.0,-0.385,-0.109,0.762
noun1,Students,1.185,106.475,27.754,2.598,0.0,0.276,0.06,1.0,-0.406,-0.139,1.34
noun1,Students,0.844,69.846,19.228,1.848,0.0,0.301,0.074,1.0,-0.433,-1.047,1.812
noun1,Students,0.938,54.012,16.366,17.744,0.0,0.319,0.076,1.0,-0.181,-1.611,3.065
noun1,Students,0.683,37.348,11.633,90.885,0.0,0.331,0.068,1.0,-1.447,-0.841,3.944
noun1,Students,28.789,27.143,8.457,121.679,0.0,0.338,0.043,1.0,-2.534,0.856,4.764
noun1,Students,65.68,52.307,6.148,115.487,0.0,0.324,0.008,1.0,-1.264,3.462,3.899
noun1,Students,81.716,72.272,4.471,93.271,0.0,0.291,-0.013,1.0,-0.202,4.65,1.159
noun1,Students,82.144,91.213,3.251,78.526,0.0,0.254,-0.02,1.0,-0.531,4.184,-1.223
noun1,Students,61.203,66.762,2.365,53.294,0.0,0.218,-0.009,1.0,0.655,2.623,-1.004
noun1,Students,41.992,46.711,1.121,32.849,0.0,0.188,0.009,1.0,0.722,0.588,-0.569
noun1,Students,32.703,32.499,1.252,25.166,0.0,0.164,0.027,1.0,0.009,0.061,-0.436
noun1,Students,19.784,18.614,0.569,14.454,0.0,0.145,0.045,1.0,0.207,0.117,-0.429
noun1,Students,12.913,11.318,0.405,9.603,0.0,0.132,0.061,1.0,0.113,0.095,-0.426
noun1,Students,15.912,10.502,0.482,9.011,0.0,0.123,0.073,1.0,0.052,0.025,-0.254
noun1,Students,16.981,7.633,0.351,6.549,0.0,0.115,0.082,1.0,-0.202,-0.89,0.103
noun1,Students,11.266,4.051,0.147,3.439,0.0,0.108,0.088,1.0,0.462,-3.808,0.667
noun1,Students,8.921,20.609,0.186,3.462,0.0,0.106,0.085,1.0,-1.126,-5.678,1.779
noun1,Students,6.334,143.563,126.448,2.517,0.0,0.102,0.063,1.0,-0.799,-4.589,0.618
noun1,Students,4.323,251.383,195.409,1.831,0.0,0.077,0.017,1.0,-0.69,-1.623,-1.191
noun1,Students,2.958,260.571,168.736,1.332,0.0,0.044,-0.037,1.0,1.596,1.76,-5.416
noun1,Students,2.15,220.267,169.191,0.969,0.0,0.05,-0.065,1.0,4.314,3.108,-7.487
noun1,Students,1.117,158.379,122.24,0.446,0.0,0.086,-0.064,1.0,3.61,2.184,-7.487
noun1,Students,1.137,105.61,121.477,0.513,0.0,0.137,-0.044,1.0,0.803,0.83,-4.01
noun1,Students,0.827,116.247,103.42,0.373,0.0,0.187,-0.023,1.0,0.335,0.429,-0.406
noun1,Students,0.601,82.022,87.5,0.272,0.0,0.234,0.001,1.0,-0.178,0.085,0.252
noun1,Students,0.437,58.742,63.366,0.198,0.0,0.276,0.027,1.0,-0.07,0.121,0.016
noun1,Students,0.204,37.006,40.97,0.082,0.0,0.312,0.046,1.0,-0.343,0.303,0.967
noun1,Students,0.145,24.896,26.383,0.059,0.0,0.341,0.055,1.0,-3.092,1.484,3.896
noun1,Students,0.103,15.37,17.367,0.042,0.0,0.359,0.056,1.0,-4.399,1.169,3.189
noun1,Students,0.074,10.912,11.603,0.03,0.0,0.35,0.047,1.0,-2.994,1.493,2.161
noun1,Students,0.053,7.751,8.167,0.021,0.0,0.321,0.038,1.0,-1.775,2.436,1.647
noun1,Students,0.037,5.507,5.801,0.015,0.0,0.283,0.04,1.0,-0.518,2.423,1.068
noun1,Students,38.627,5.598,5.784,15.453,0.0,0.245,0.049,1.0,0.436,1.41,-0.224
noun1,Students,78.999,4.071,4.206,49.777,0.0,0.214,0.06,1.0,-0.008,0.252,-1.0
noun1,Students,108.679,2.961,3.059,77.155,0.0,0.186,0.072,1.0,1.305,-0.533,-0.619
noun1,Students,115.385,2.154,2.225,75.605,0.0,0.165,0.078,1.0,1.265,-0.451,-0.776
noun1,Students,83.374,1.567,1.618,74.752,0.0,0.153,0.078,1.0,2.941,-0.464,-0.108
noun1,Students,114.492,1.14,1.177,72.181,0.0,0.16,0.073,1.0,1.947,-0.621,0.691
noun1,Students,158.767,0.83,0.857,81.957,0.0,0.173,0.067,1.0,-0.062,-0.331,1.461
noun1,Students,182.983,0.604,0.623,90.208,0.0,0.186,0.052,1.0,-0.502,-1.23,0.26
noun1,Students,143.838,0.439,0.454,85.256,0.0,0.199,0.038,1.0,0.466,-0.459,0.326
noun1,Students,104.239,0.32,0.33,87.056,0.0,0.204,0.026,1.0,-1.446,0.033,-0.871
noun1,Students,76.211,0.233,0.24,62.17,0.0,0.209,0.018,1.0,-1.123,0.209,-0.689
noun1,Students,51.261,0.17,0.175,57.071,0.0,0.202,0.012,1.0,-1.099,0.162,-1.741
noun1,Students,42.119,0.123,0.127,44.239,0.0,0.194,0.009,1.0,-1.113,-0.281,-1.176
noun1,Students,40.858,0.09,0.093,31.028,0.0,0.18,0.006,1.0,0.2,0.327,-1.636
noun1,Students,26.38,0.034,0.036,18.715,0.0,0.17,0.009,1.0,0.016,0.253,-1.268
noun1,Students,18.539,0.025,0.026,12.836,0.0,0.155,0.012,1.0,0.195,0.197,-0.626
noun1,Students,12.842,0.018,0.018,8.302,0.0,0.145,0.014,1.0,-0.117,0.083,-0.823
noun1,Students,8.436,0.013,0.013,5.681,0.0,0.137,0.015,1.0,-0.091,0.217,-1.006
noun1,Students,5.466,0.009,0.009,4.035,0.0,0.127,0.017,1.0,0.546,1.307,-0.758
noun1,Students,3.883,0.006,0.007,2.867,0.0,0.122,0.028,1.0,0.983,0.466,-1.05
noun1,Students,2.76,0.005,0.005,2.038,0.0,0.126,0.04,1.0,0.46,-0.171,0.127
noun1,Students,1.962,0.003,0.003,1.449,0.0,0.123,0.045,1.0,1.105,-0.554,0.754
noun1,Students,1.396,0.002,0.002,1.031,0.0,0.131,0.044,1.0,1.79,-0.56,1.668
noun1,Students,0.993,0.002,0.002,0.733,0.0,0.143,0.038,1.0,-1.245,-1.1,1.479
noun1,Students,32.53,57.73,52.871,5.956,0.0,0.153,0.024,1.0,-1.255,-0.739,0.897
noun1,Students,47.017,145.205,118.162,38.992,0.0,0.151,0.003,1.0,-0.504,1.325,0.027
noun1,Students,37.809,169.435,146.808,51.785,0.0,0.148,-0.007,1.0,0.605,0.525,0.21
noun1,Students,27.345,224.636,134.657,54.386,0.0,0.142,-0.015,1.0,-0.319,-0.675,0.279
noun1,Students,19.016,163.016,126.728,39.47,0.0,0.138,-0.021,1.0,-0.344,-2.564,0.552
noun1,Students,11.079,114.42,88.799,27.631,0.0,0.138,-0.034,1.0,-0.342,-3.568,-0.186
noun1,Students,6.629,73.312,57.385,17.055,0.0,0.141,-0.066,1.0,0.975,-1.612,-2.865
noun1,Students,4.546,45.953,36.669,10.481,0.0,0.152,-0.096,1.0,2.479,1.713,-6.417
noun1,Students,4.171,79.172,41.391,8.281,0.0,0.184,-0.098,1.0,4.872,0.245,-3.975
noun1,Students,3.031,95.415,29.272,6.017,4.572,0.242,-0.09,1.0,4.872,-1.294,-1.111
noun1,Students,2.203,70.121,23.323,4.372,23.974,0.307,-0.082,1.0,-0.37,0.177,-0.727
noun1,Students,1.155,48.617,14.492,2.369,18.756,0.374,-0.07,1.0,-0.488,0.381,0.134
noun1,Students,0.821,32.827,9.92,1.683,13.484,0.43,-0.058,1.0,-1.054,-0.025,1.833
noun1,Students,0.584,19.968,6.371,1.196,9.238,0.475,-0.05,1.0,-2.06,0.084,-1.772
noun1,Students,0.415,12.323,4.466,0.85,5.719,0.519,-0.038,1.0,0.257,-0.372,-1.587
noun1,Students,0.296,8.747,3.073,0.604,3.034,0.544,-0.023,1.0,0.623,-0.646,-1.444
noun1,Students,0.21,6.212,2.184,0.43,2.152,0.56,-0.015,1.0,0.972,-0.259,-0.315
noun1,Students,0.237,6.085,2.253,0.47,26.814,0.563,-0.015,1.0,-0.858,1.576,1.305
noun1,Students,0.173,4.424,1.638,0.342,25.037,0.566,-0.018,1.0,-3.431,2.46,2.389
noun1,Students,0.076,2.229,0.786,0.155,18.928,0.552,-0.017,1.0,-3.512,3.357,1.123
noun1,Students,0.054,1.586,0.56,0.111,13.251,0.518,-0.025,1.0,-1.137,3.636,3.802
noun1,Students,0.039,1.128,0.399,0.079,8.62,0.466,-0.029,1.0,-1.533,3.329,-0.348
noun1,Students,0.028,0.803,0.284,0.056,4.727,0.409,-0.028,1.0,1.226,1.772,-0.559
noun1,Students,0.02,0.572,0.202,0.04,3.097,0.356,-0.019,1.0,-0.942,1.024,-1.866
noun1,Students,0.014,0.407,0.144,0.029,2.198,0.315,-0.005,1.0,-0.478,0.914,-2.681
noun1,Students,0.01,0.29,0.103,0.02,1.56,0.275,0.005,1.0,-0.209,1.102,-1.729
noun1,Students,0.007,0.207,0.074,0.015,1.108,0.24,0.023,1.0,0.995,1.358,-0.91
noun1,Students,0.005,0.148,0.052,0.01,0.787,0.216,0.041,1.0,0.54,0.065,-0.732
noun1,Students,0.004,0.105,0.037,0.007,0.559,0.198,0.055,1.0,-0.277,-0.613,-0.372
noun1,Students,0.003,0.075,0.027,0.005,0.397,0.181,0.066,1.0,-0.691,-0.555,-0.257
noun1,Students,0.002,0.054,0.019,0.004,0.283,0.163,0.075,1.0,-0.071,0.205,-0.525
noun1,Students,0.001,0.038,0.014,0.003,0.201,0.15,0.084,1.0,0.745,0.612,-0.351
noun1,Students,0.001,0.027,0.01,0.002,0.143,0.141,0.089,1.0,0.705,0.152,-0.17
noun1,Students,0.001,0.02,0.007,0.001,0.102,0.137,0.091,1.0,0.354,-2.167,0.583
noun1,Students,0.0,0.014,0.005,0.001,0.073,0.137,0.084,1.0,0.564,-4.266,2.518
noun1,Students,0.0,0.01,0.004,0.001,0.052,0.146,0.07,1.0,-0.695,-4.438,3.481
noun1,Students,0.0,0.007,0.003,0.001,0.037,0.145,0.033,1.0,-1.019,-2.889,1.464
noun1,Students,0.0,0.005,0.002,0.0,0.026,0.121,-0.016,1.0,0.537,-0.372,-2.574
noun1,Students,0.0,108.317,37.154,0.001,0.033,0.11,-0.063,1.0,2.109,1.455,-6.128
noun1,Students,0.0,169.078,77.333,0.0,0.024,0.128,-0.078,1.0,2.796,1.132,-6.39
noun1,Students,0.0,193.901,78.591,0.0,0.017,0.163,-0.074,1.0,1.724,1.22,-5.471
noun1,Students,0.0,147.242,59.689,0.0,0.007,0.202,-0.064,1.0,0.236,0.946,-3.466
noun1,Students,0.0,101.174,41.014,0.0,0.005,0.24,-0.042,1.0,0.796,0.323,-0.633
noun1,Students,0.0,66.49,31.229,0.0,0.007,0.275,-0.017,1.0,0.001,0.12,0.088
noun1,Students,0.0,38.333,18.407,0.0,0.003,0.306,0.007,1.0,-0.099,-0.064,0.704
noun1,Students,0.0,23.752,12.037,0.0,0.002,0.33,0.025,1.0,-0.744,-0.353,1.549
noun1,Students,0.0,16.85,8.499,0.0,0.001,0.347,0.035,1.0,-1.625,-0.544,2.441
noun1,Students,0.0,11.958,5.905,0.0,0.001,0.356,0.035,1.0,-2.73,-0.411,3.952
noun1,Students,0.0,8.49,3.979,0.0,0.001,0.35,0.027,1.0,-3.584,-0.458,3.693
noun1,Students,0.0,6.03,2.825,0.0,0.0,0.319,0.004,1.0,-2.762,-0.153,3.294
noun1,Students,0.0,4.285,2.007,0.0,0.0,0.278,-0.017,1.0,-1.053,1.92,2.259
noun1,Students,0.0,3.046,1.426,0.0,0.0,0.22,-0.032,1.0,0.673,3.184,1.318
noun1,Students,0.0,26.311,4.608,0.0,0.0,0.172,-0.035,1.0,-0.43,3.257,0.107
noun1,Students,0.0,19.72,3.19,0.0,0.0,0.125,-0.028,1.0,1.281,2.042,0.439
noun1,Students,0.0,14.263,6.2,0.0,0.0,0.093,-0.014,1.0,0.684,1.71,-0.603
noun1,Students,0.0,10.166,36.546,0.0,0.0,0.066,0.008,1.0,0.862,1.078,-0.547
noun1,Students,0.0,6.895,31.031,0.0,0.0,0.048,0.031,1.0,0.278,0.103,-0.622
noun1,Students,0.0,4.225,27.175,0.0,0.0,0.033,0.052,1.0,-0.215,-1.156,-1.033
noun1,Students,0.0,2.373,19.801,0.0,0.0,0.021,0.064,1.0,0.133,-3.154,-1.516
noun1,Students,0.0,1.685,12.93,0.0,0.0,0.014,0.064,1.0,0.402,-4.743,-0.533
noun1,Students,0.0,1.622,8.476,12.86,0.0,0.008,0.05,1.0,0.18,-4.205,0.403
noun1,Students,0.0,1.179,5.925,14.128,0.0,-0.001,0.019,1.0,0.924,-2.351,-0.127
noun1,Students,0.0,0.857,4.15,21.252,0.0,-0.007,-0.021,1.0,1.126,-0.855,-2.728
noun1,Students,0.0,0.623,3.016,16.671,0.0,-0.001,-0.057,1.0,2.75,1.523,-6.23
noun1,Students,0.0,0.306,1.648,12.074,0.0,0.023,-0.06,1.0,2.761,2.057,-7.487
noun1,Students,0.0,98.351,61.034,7.996,0.0,0.068,-0.045,1.0,2.462,2.132,-6.182
noun1,Students,0.0,151.38,81.907,5.414,0.0,0.119,-0.027,1.0,1.089,0.243,-2.461
noun1,Students,0.0,123.536,66.694,2.238,0.0,0.168,-0.007,1.0,0.457,0.154,-0.225
noun1,Students,0.0,83.116,44.807,2.004,0.0,0.213,0.021,1.0,0.133,0.07,-0.073
noun1,Students,0.0,55.34,29.695,1.422,0.0,0.253,0.044,1.0,0.284,0.147,-0.025
noun1,Students,0.0,32.074,17.029,1.01,0.0,0.284,0.06,1.0,-0.026,-0.122,0.674
noun1,Students,0.0,18.856,10.251,0.717,0.0,0.308,0.069,1.0,-1.488,-0.838,3.034
noun1,Students,0.0,13.375,7.258,0.509,0.0,0.323,0.07,1.0,-2.766,-1.305,4.283
noun1,Students,0.0,9.49,5.15,0.362,0.0,0.323,0.061,1.0,-2.423,-1.578,4.712
noun1,Students,0.0,8.891,4.847,29.237,0.0,0.309,0.039,1.0,-2.368,-0.701,3.396
noun1,Students,10.859,6.462,3.523,57.727,0.0,0.277,0.008,1.0,-0.992,0.42,2.284
noun1,Students,97.517,39.563,2.561,77.232,0.0,0.231,-0.027,1.0,-0.694,1.845,0.829
noun1,Students,170.109,141.633,1.862,117.737,0.0,0.186,-0.053,1.0,1.289,3.333,0.443
noun1,Students,206.062,173.488,1.354,126.921,0.0,0.149,-0.062,1.0,0.672,3.995,0.465
noun1,Students,168.73,204.78,0.985,139.966,0.0,0.119,-0.054,1.0,0.496,2.676,-0.247
noun1,Students,130.396,201.789,0.716,157.909,0.0,0.098,-0.037,1.0,0.752,0.583,-0.783
noun1,Students,90.035,203.083,0.521,176.78,0.0,0.082,-0.019,1.0,0.122,0.134,-0.682
noun1,Students,60.281,197.966,0.379,168.649,0.0,0.073,-0.001,1.0,0.206,0.123,-0.377
noun1,Students,40.586,181.988,0.276,147.419,0.0,0.065,0.015,1.0,-0.472,-1.242,-0.415
noun1,Students,28.641,143.15,0.201,118.006,0.0,0.059,0.026,1.0,-0.153,-2.99,0.225
noun1,Students,15.923,95.851,0.087,78.185,0.0,0.053,0.026,1.0,-1.029,-4.682,-0.041
noun1,Students,14.828,69.8,0.106,68.632,0.0,0.027,0.0,1.0,-0.224,-3.78,-0.699
noun1,Students,10.778,47.841,0.077,51.37,0.0,-0.003,-0.038,1.0,0.773,-1.368,-2.512
noun1,Students,5.68,26.42,0.032,31.272,0.0,-0.02,-0.079,1.0,2.896,1.972,-5.248
noun1,Students,5.697,159.278,165.22,25.771,0.0,0.003,-0.093,1.0,4.523,2.413,-7.017
noun1,Students,4.142,359.453,279.947,18.444,0.0,0.056,-0.083,1.0,4.262,2.125,-5.628
noun1,Students,3.013,433.168,257.811,12.925,0.0,0.116,-0.066,1.0,0.821,0.07,-2.015
noun1,Students,2.191,407.887,202.231,9.279,0.0,0.175,-0.047,1.0,-0.431,0.267,0.657
noun1,Students,1.594,353.866,142.523,6.746,0.0,0.229,-0.022,1.0,-0.382,-0.006,0.316
noun1,Students,1.16,252.147,94.223,4.905,0.0,0.274,-0.003,1.0,0.131,0.183,0.031
noun1,Students,0.525,160.858,53.562,2.446,0.0,0.309,0.008,1.0,-0.32,0.695,0.288
noun1,Students,0.374,102.6,35.01,1.74,0.0,0.335,0.013,1.0,-1.859,-0.772,3.478
noun1,Students,0.267,66.458,24.1,1.238,0.0,0.352,0.013,1.0,-2.97,-0.582,4.509
noun1,Students,0.19,44.013,17.104,0.882,0.0,0.353,0.0,1.0,-3.3,-0.357,4.03
noun1,Students,0.136,30.996,12.143,0.628,0.0,0.319,-0.03,1.0,-2.379,0.434,1.846
noun1,Students,0.097,22.007,8.625,0.447,0.0,0.268,-0.06,1.0,-0.924,2.793,0.542
noun1,Students,0.126,129.135,25.139,0.529,0.0,0.22,-0.079,1.0,-0.057,4.492,0.327
noun1,Students,34.099,180.489,20.258,2.1,0.0,0.179,-0.077,1.0,0.403,3.476,-0.152
noun1,Students,80.777,212.71,34.536,11.271,0.0,0.146,-0.062,1.0,0.427,0.933,-0.306
noun1,Students,74.602,216.728,40.718,28.361,0.0,0.116,-0.045,1.0,-0.024,-0.415,-0.572
noun1,Students,63.523,191.51,64.704,38.965,0.0,0.095,-0.027,1.0,0.443,-0.168,-0.737
noun1,Students,45.165,186.135,78.323,35.998,0.0,0.079,-0.012,1.0,0.671,0.17,-0.57
noun1,Students,30.391,154.005,98.11,26.485,0.0,0.069,0.001,1.0,0.08,-1.087,-0.834
noun1,Students,17.449,103.217,72.15,18.17,0.0,0.062,0.009,1.0,-0.32,-3.017,-0.09
noun1,Students,11.368,68.875,49.529,11.3,0.0,0.054,0.006,1.0,-1.941,-4.519,0.838
noun1,Students,7.61,45.334,32.078,6.896,0.0,0.037,-0.017,1.0,-0.67,-2.989,0.067
noun1,Students,5.4,28.893,19.98,4.506,0.0,0.01,-0.049,1.0,0.677,-0.637,-1.672
noun1,Students,3.834,19.369,12.128,3.168,0.0,-0.01,-0.084,1.0,2.52,1.439,-3.478
noun1,Students,3.699,18.296,33.924,2.957,0.0,0.007,-0.104,1.0,3.822,2.695,-5.174
noun1,Students,2.689,184.479,227.928,2.149,161.463,0.046,-0.101,1.0,2.319,2.113,-5.227
noun1,Students,1.955,322.337,274.786,1.562,122.838,0.095,-0.081,1.0,2.06,1.367,-3.229
noun1,Students,1.422,315.683,230.306,1.136,176.819,0.143,-0.062,1.0,0.55,0.228,-0.657
noun1,Students,1.034,287.937,198.574,0.826,180.826,0.188,-0.041,1.0,-0.434,-0.125,0.171
noun1,Students,0.752,262.4,189.229,0.601,179.433,0.227,-0.018,1.0,-0.095,0.069,0.007
noun1,Students,0.547,181.408,158.219,0.437,170.845,0.258,0.0,1.0,0.28,-0.052,0.49
noun1,Students,0.251,115.041,105.385,0.206,121.688,0.282,0.012,1.0,-0.808,-0.714,1.503
noun1,Students,0.179,75.498,72.236,0.147,80.484,0.3,0.017,1.0,-2.227,-1.259,3.461
noun1,Students,0.127,48.992,47.874,0.105,52.585,0.309,0.015,1.0,-2.821,-1.384,4.017
noun1,Students,108.177,63.71,37.514,6.981,39.752,0.299,-0.004,1.0,-2.744,-0.315,3.216
noun1,Students,189.834,202.421,26.271,27.762,27.332,0.265,-0.036,1.0,-2.149,2.282,1.544
noun1,Students,211.325,280.342,28.524,44.291,19.862,0.21,-0.053,1.0,-0.619,4.834,0.809
noun1,Students,234.815,348.023,20.886,37.747,14.435,0.162,-0.049,1.0,0.842,2.968,0.32
noun1,Students,277.868,313.635,15.219,68.418,10.493,0.124,-0.039,1.0,0.413,0.425,-0.569
noun1,Students,370.013,299.387,10.982,90.074,7.629,0.092,-0.026,1.0,-0.031,-0.061,-0.794
noun1,Students,421.378,265.739,7.783,133.836,5.547,0.069,-0.012,1.0,0.378,0.206,-0.379
noun1,Students,463.522,277.793,13.34,191.578,4.034,0.051,0.0,1.0,0.365,0.282,-0.427
noun1,Students,403.224,261.142,18.401,211.644,2.934,0.039,0.013,1.0,0.244,-1.385,-0.732
noun1,Students,315.208,187.06,13.546,170.207,2.134,0.032,0.019,1.0,-0.126,-3.398,-0.559
noun1,Students,227.828,131.645,9.81,120.595,1.553,0.018,0.006,1.0,-0.559,-4.259,-0.251
noun1,Students,156.541,91.257,6.885,86.158,1.13,0.005,-0.024,1.0,-0.053,-2.412,-1.129
noun1,Students,91.323,51.204,3.854,51.508,0.505,-0.008,-0.059,1.0,1.172,0.226,-2.363
noun1,Students,60.388,33.14,2.31,32.473,0.36,0.005,-0.096,1.0,2.463,2.258,-3.781
noun1,Students,52.91,155.67,130.22,27.827,5.294,0.035,-0.095,1.0,2.861,4.139,-5.469
noun1,Students,38.162,293.495,201.608,20.149,100.519,0.072,-0.076,1.0,2.643,2.545,-4.323
noun1,Students,27.739,264.992,153.584,14.527,184.387,0.112,-0.052,1.0,1.016,0.574,-1.436
noun1,Students,20.166,229.848,120.135,10.56,181.279,0.152,-0.027,1.0,-0.414,-0.081,0.004
noun1,Students,14.663,163.628,83.834,7.677,165.97,0.186,-0.0,1.0,-0.236,0.011,0.051
noun1,Students,10.663,110.605,54.33,5.582,141.317,0.215,0.02,1.0,0.181,-0.067,0.489
noun1,Students,5.222,63.568,29.946,2.782,95.431,0.237,0.033,1.0,-0.933,-0.818,1.591
noun1,Students,3.716,41.608,20.731,1.979,60.838,0.253,0.04,1.0,-2.224,-2.058,3.256
noun1,Students,2.645,27.691,14.255,1.408,39.691,0.259,0.037,1.0,-2.218,-1.982,3.881
noun1,Students,1.884,19.655,10.118,1.003,25.784,0.248,0.018,1.0,-2.369,0.12,2.758
noun1,Students,88.191,92.201,9.661,1.137,21.934,0.226,-0.008,1.0,-1.739,2.839,1.868
noun1,Students,178.953,201.381,31.314,53.41,15.94,0.189,-0.021,1.0,-1.026,3.821,1.68
noun1,Students,295.99,340.572,27.443,255.15,11.585,0.148,-0.019,1.0,1.111,2.881,1.14
noun1,Students,438.096,527.725,42.115,495.504,8.422,0.115,-0.009,1.0,0.757,0.683,-0.362
noun1,Students,564.997,650.985,71.925,652.691,6.123,0.088,0.004,1.0,0.143,-0.32,-0.731
noun1,Students,669.329,714.695,90.769,773.001,4.452,0.066,0.016,1.0,-0.006,-0.144,-0.75
noun1,Students,750.425,719.416,109.367,828.444,3.238,0.05,0.025,1.0,0.351,0.161,-0.399
noun1,Students,819.834,706.727,97.09,866.178,2.355,0.038,0.034,1.0,0.194,-0.472,-0.262
noun1,Students,764.478,585.259,69.06,862.527,1.713,0.026,0.037,1.0,-0.664,-2.451,-0.678
noun1,Students,554.771,411.472,47.661,682.365,1.246,0.013,0.032,1.0,-0.467,-3.85,-0.812
noun1,Students,370.382,263.947,29.112,464.44,0.566,0.005,0.016,1.0,-0.88,-3.339,-1.058
noun1,Students,264.624,227.795,21.569,331.735,0.66,-0.005,-0.013,1.0,1.413,-1.215,-2.224
noun1,Students,178.832,261.39,97.66,225.865,0.48,-0.01,-0.05,1.0,2.766,1.35,-4.321
noun1,Students,123.654,361.213,176.63,154.278,70.65,0.011,-0.055,1.0,3.067,3.841,-5.281
noun1,Students,89.468,323.455,173.826,109.769,149.943,0.047,-0.049,1.0,2.074,2.759,-4.668
noun1,Students,65.024,235.095,128.153,79.774,203.712,0.089,-0.035,1.0,1.249,0.875,-1.896
noun1,Students,47.266,166.272,90.66,57.985,287.074,0.13,-0.017,1.0,-0.067,0.093,-0.33
noun1,Students,34.363,113.142,60.484,42.154,330.919,0.167,0.002,1.0,-0.237,-0.024,-0.182
